Frame,ID,X,Y
448,42,10,244
449,19,457,119
449,23,776,179
449,24,307,120
449,26,439,206
449,28,812,269
449,29,348,268
449,13,713,77
449,33,292,256
449,34,777,328
449,37,152,275
449,38,97,249
449,21,411,109
449,40,34,253
449,41,77,246
449,32,717,253
449,42,10,243
450,19,456,120
450,23,778,179
450,24,308,118
450,26,439,206
450,28,812,268
450,29,350,266
450,13,713,76
450,33,295,255
450,34,778,327
450,37,157,274
450,38,98,248
450,21,413,109
450,40,35,252
450,41,79,244
450,32,716,255
450,42,10,241
451,19,455,120
451,23,779,179
451,24,309,117
451,26,439,205
451,28,813,267
451,29,352,264
451,13,714,75
451,33,297,255
451,34,779,326
451,37,161,274
451,38,99,246
451,21,415,109
451,40,37,248
451,41,81,241
451,32,714,255
451,42,11,240
452,19,455,121
452,23,780,179
452,24,311,117
452,26,441,204
452,28,813,267
452,29,354,263
452,13,714,74
452,33,299,255
452,34,779,323
452,37,163,274
452,38,101,244
452,21,418,108
452,40,38,246
452,41,82,236
452,32,713,256
452,42,11,240
453,19,454,121
453,23,781,179
453,24,312,115
453,26,442,203
453,28,813,267
453,29,355,262
453,13,714,74
453,33,301,255
453,34,780,319
453,37,164,274
453,38,102,245
453,21,419,108
453,40,40,244
453,41,83,232
453,32,712,257
453,42,12,237
454,19,453,122
454,23,782,178
454,24,313,116
454,26,443,203
454,28,814,267
454,29,357,260
454,13,716,73
454,33,304,255
454,34,779,315
454,37,165,274
454,38,103,246
454,21,421,109
454,40,41,241
454,41,84,232
454,32,712,260
454,42,12,235
455,19,452,122
455,23,784,177
455,24,315,115
455,26,445,203
455,28,815,266
455,29,358,260
455,13,715,73
455,33,307,255
455,34,779,313
455,37,167,271
455,38,103,246
455,21,423,107
455,40,43,242
455,41,86,232
455,32,712,262
455,42,13,234
456,19,451,122
456,23,786,175
456,24,317,113
456,26,446,203
456,28,815,267
456,29,359,260
456,13,715,72
456,33,310,255
456,34,779,312
456,37,169,267
456,38,105,245
456,21,426,105
456,40,44,242
456,41,87,232
456,32,711,264
456,42,13,233
457,19,450,123
457,23,787,172
457,24,318,113
457,26,447,203
457,29,360,260
457,13,717,71
457,33,311,255
457,34,779,312
457,37,170,265
457,38,108,246
457,21,428,106
457,40,46,242
457,41,89,232
457,32,710,263
457,42,14,233
458,19,450,124
458,23,788,170
458,24,319,112
458,26,449,202
458,29,363,260
458,13,716,70
458,33,313,254
458,34,779,312
458,37,172,262
458,38,109,245
458,21,430,96
458,40,49,242
458,41,91,233
458,32,709,264
458,42,14,232
459,19,449,124
459,23,790,169
459,24,321,112
459,26,451,201
459,29,364,259
459,13,717,70
459,33,314,251
459,34,780,312
459,37,175,260
459,38,112,244
459,21,432,91
459,40,52,242
459,41,92,233
459,32,708,265
459,42,14,231
460,19,449,123
460,23,791,169
460,24,322,111
460,26,453,201
460,29,366,259
460,13,718,70
460,33,315,247
460,34,780,311
460,37,177,259
460,38,115,242
460,21,434,103
460,40,54,242
460,41,93,233
460,32,708,265
460,42,15,230
461,19,447,123
461,23,793,168
461,24,323,111
461,26,455,199
461,29,367,257
461,13,720,70
461,33,316,245
461,34,780,309
461,37,179,259
461,38,118,241
461,40,56,242
461,41,95,233
461,42,17,230
462,19,446,122
462,23,793,168
462,26,458,198
462,29,368,257
462,13,721,69
462,33,319,243
462,34,780,307
462,37,181,259
462,38,119,239
462,40,57,242
462,41,97,233
462,42,18,230
462,43,395,73
463,19,445,120
463,23,795,168
463,26,460,197
463,29,370,254
463,13,722,69
463,33,320,244
463,34,780,304
463,37,183,260
463,38,121,237
463,40,59,242
463,41,99,233
463,42,18,230
463,43,395,73
464,19,445,120
464,23,796,168
464,26,462,197
464,29,371,253
464,33,321,243
464,34,781,300
464,37,185,259
464,38,123,236
464,40,60,241
464,41,101,232
464,42,18,229
464,43,394,74
464,24,329,110
465,19,444,123
465,23,798,168
465,26,464,197
465,29,372,250
465,33,324,241
465,34,782,297
465,37,188,259
465,38,124,236
465,40,60,239
465,41,103,230
465,42,19,228
465,43,394,75
465,24,330,109
466,19,444,126
466,23,799,168
466,26,466,196
466,29,374,249
466,33,328,242
466,34,783,295
466,37,190,257
466,38,125,235
466,40,62,234
466,41,105,228
466,42,20,227
466,43,393,75
466,24,331,108
467,19,443,128
467,23,800,167
467,26,467,195
467,29,374,248
467,33,331,241
467,34,784,295
467,37,192,256
467,38,126,235
467,40,63,231
467,41,105,226
467,42,22,225
467,43,392,75
467,24,333,107
468,19,442,129
468,23,800,166
468,26,469,194
468,29,376,247
468,33,333,241
468,34,785,294
468,37,194,250
468,38,127,234
468,40,64,229
468,41,107,224
468,42,23,223
468,43,392,76
468,24,334,106
469,19,442,130
469,23,800,163
469,26,470,194
469,29,377,245
469,33,334,241
469,34,786,294
469,37,196,248
469,38,128,234
469,40,65,229
469,41,108,223
469,42,25,222
469,43,391,76
470,19,440,130
470,23,800,162
470,26,471,192
470,29,378,245
470,33,334,241
470,34,787,294
470,37,197,246
470,38,130,235
470,40,67,228
470,41,110,221
470,42,25,221
470,43,388,76
471,19,439,131
471,23,801,161
471,26,472,192
471,29,380,244
471,33,336,240
471,34,787,294
471,37,199,245
471,38,132,234
471,40,68,228
471,41,111,223
471,42,26,220
471,43,386,77
472,19,438,132
472,23,802,159
472,26,472,191
472,29,384,243
472,33,337,237
472,34,787,292
472,37,201,245
472,38,134,233
472,40,69,228
472,41,112,223
472,42,27,221
472,43,385,77
473,19,437,132
473,23,803,158
473,26,473,190
473,29,386,243
473,33,339,235
473,34,788,289
473,37,203,244
473,38,134,232
473,40,70,228
473,41,114,224
473,42,29,220
473,43,383,77
474,19,436,132
474,23,804,158
474,26,474,190
474,29,387,243
474,33,341,233
474,34,787,285
474,37,206,244
474,38,136,230
474,40,71,228
474,41,115,224
474,42,31,220
474,43,382,78
474,17,452,64
475,19,435,132
475,23,804,158
475,26,475,190
475,29,388,244
475,33,343,233
475,34,786,281
475,37,211,243
475,38,137,228
475,40,72,228
475,41,117,224
475,42,33,220
475,43,381,78
475,17,453,64
476,19,434,132
476,23,805,158
476,26,478,190
476,29,389,243
476,33,346,232
476,34,786,280
476,37,213,243
476,38,138,227
476,40,73,228
476,41,118,223
476,42,34,220
476,43,380,79
476,17,454,64
476,21,466,106
477,19,433,132
477,23,806,158
477,26,479,190
477,29,390,243
477,33,348,232
477,34,785,279
477,37,214,242
477,38,140,226
477,40,74,228
477,41,120,222
477,42,36,221
477,43,379,79
477,17,456,65
477,21,468,102
478,19,432,132
478,23,806,158
478,26,481,189
478,29,391,242
478,33,349,231
478,34,786,278
478,37,215,242
478,38,142,226
478,40,76,227
478,41,121,222
478,42,37,220
478,17,456,66
478,21,470,100
478,32,696,321
479,19,431,133
479,23,807,158
479,26,482,188
479,29,393,239
479,33,352,232
479,34,786,278
479,37,216,240
479,38,145,225
479,40,78,226
479,41,122,221
479,42,38,220
479,17,457,66
479,21,473,103
479,32,696,323
480,19,430,134
480,23,808,157
480,26,484,187
480,29,394,237
480,33,354,232
480,34,787,278
480,37,217,239
480,38,146,224
480,40,80,223
480,41,124,221
480,42,39,218
480,17,457,66
480,21,474,105
480,32,695,324
481,19,429,134
481,23,810,155
481,26,485,186
481,29,396,235
481,33,355,232
481,34,788,277
481,37,219,236
481,38,147,224
481,40,81,220
481,41,125,218
481,42,39,215
481,17,458,65
481,21,476,109
481,32,693,325
482,19,428,132
482,23,810,152
482,26,487,185
482,29,397,233
482,33,356,231
482,34,788,276
482,37,221,234
482,38,148,224
482,40,81,217
482,41,126,217
482,42,40,212
482,17,458,64
482,21,479,108
482,32,693,325
483,19,427,137
483,23,811,151
483,26,489,184
483,29,398,232
483,33,358,227
483,34,788,273
483,37,224,232
483,38,148,224
483,40,82,215
483,41,128,215
483,42,41,211
483,17,457,62
483,21,482,104
483,32,692,326
484,19,426,139
484,23,812,147
484,26,491,183
484,29,400,231
484,33,359,225
484,34,788,270
484,37,226,231
484,38,148,224
484,40,82,216
484,41,129,213
484,42,42,209
484,17,456,61
484,21,485,105
484,32,690,325
485,19,426,139
485,23,812,145
485,26,493,183
485,29,402,231
485,33,361,225
485,34,787,266
485,37,227,230
485,38,149,224
485,40,83,216
485,41,130,211
485,42,42,209
485,17,457,61
485,21,487,106
485,32,689,326
486,19,425,139
486,23,813,142
486,26,494,183
486,29,404,232
486,33,362,223
486,34,788,265
486,37,229,229
486,38,152,224
486,40,85,215
486,41,132,211
486,42,43,209
486,17,458,62
486,21,489,107
486,32,688,312
487,19,425,140
487,23,814,142
487,26,496,183
487,29,406,232
487,33,364,221
487,34,789,264
487,37,231,229
487,38,154,222
487,40,87,215
487,41,133,211
487,42,44,209
487,17,459,61
487,21,491,110
487,32,688,306
488,19,424,141
488,23,815,142
488,26,497,183
488,29,407,232
488,33,365,220
488,34,789,264
488,37,233,229
488,38,156,220
488,40,89,216
488,41,135,212
488,42,49,209
488,17,461,61
488,21,493,111
488,32,688,304
489,19,423,141
489,23,816,140
489,26,499,183
489,29,409,232
489,33,367,220
489,34,789,264
489,37,235,228
489,38,159,218
489,40,91,216
489,41,136,212
489,42,53,209
489,17,462,60
489,21,496,110
489,32,688,305
490,19,423,141
490,23,817,138
490,26,501,182
490,29,409,231
490,33,367,220
490,34,790,264
490,37,237,227
490,38,160,216
490,40,93,216
490,41,137,212
490,42,56,209
490,17,463,60
490,21,498,110
490,32,687,307
491,19,422,141
491,23,818,139
491,26,502,181
491,29,411,230
491,33,369,220
491,34,790,263
491,37,238,227
491,38,162,215
491,40,95,217
491,41,139,211
491,42,57,208
491,17,464,59
491,21,500,110
491,32,687,307
492,19,422,141
492,23,818,140
492,26,503,179
492,29,412,228
492,33,372,220
492,34,790,261
492,37,240,223
492,38,163,215
492,40,96,216
492,41,141,211
492,42,59,208
492,17,464,60
492,21,503,111
492,32,686,308
492,46,365,113
493,19,421,141
493,23,819,140
493,26,503,178
493,29,414,225
493,33,373,220
493,34,790,258
493,37,241,221
493,38,165,214
493,40,96,215
493,41,143,210
493,42,59,207
493,17,465,59
493,21,504,110
493,32,686,308
493,46,365,113
494,19,421,141
494,23,819,139
494,26,504,178
494,29,415,223
494,33,375,220
494,34,788,254
494,37,243,219
494,38,166,213
494,40,97,214
494,41,144,210
494,42,57,207
494,17,467,58
494,21,505,112
494,32,685,308
494,46,366,114
495,19,420,141
495,23,819,138
495,26,505,177
495,29,416,221
495,33,375,218
495,34,787,251
495,37,244,219
495,38,167,213
495,40,98,211
495,41,145,209
495,42,58,206
495,17,468,57
495,21,508,110
495,32,684,309
495,46,368,113
496,19,419,137
496,23,819,138
496,26,506,176
496,29,417,220
496,33,377,218
496,34,787,250
496,37,246,218
496,38,168,214
496,40,99,209
496,41,147,208
496,42,59,205
496,17,469,56
496,32,684,314
496,46,368,113
497,19,418,134
497,23,821,138
497,26,507,175
497,29,419,219
497,33,378,216
497,34,788,249
497,37,248,217
497,38,169,213
497,40,100,207
497,41,148,206
497,42,61,203
497,17,469,56
497,32,683,319
497,46,369,112
498,19,418,135
498,23,822,137
498,26,508,174
498,29,420,219
498,33,379,214
498,34,788,249
498,37,251,216
498,38,170,213
498,40,101,206
498,41,149,204
498,42,63,201
498,17,470,55
498,32,683,317
498,46,371,112
499,19,417,137
499,23,824,136
499,26,508,175
499,29,421,219
499,33,380,212
499,34,789,249
499,37,255,216
499,38,171,213
499,40,103,205
499,41,151,202
499,42,64,201
499,17,471,55
499,32,682,317
499,46,372,112
500,19,416,139
500,23,824,137
500,26,509,175
500,29,423,218
500,33,382,210
500,34,789,248
500,37,259,216
500,38,172,211
500,40,104,205
500,41,153,201
500,42,66,200
500,17,472,55
500,32,682,318
500,46,374,110
500,21,519,104
501,19,415,139
501,23,824,137
501,26,511,174
501,29,426,218
501,33,384,209
501,34,789,247
501,37,261,216
501,38,173,210
501,40,105,205
501,41,154,200
501,42,68,200
501,17,473,55
501,32,681,319
501,46,375,109
501,47,644,59
501,21,521,105
502,19,415,140
502,23,825,138
502,26,512,174
502,29,428,218
502,33,385,209
502,34,789,246
502,37,262,215
502,38,175,209
502,40,105,205
502,41,155,198
502,42,73,200
502,17,474,55
502,32,681,320
502,46,376,108
502,47,645,58
502,21,523,107
503,19,414,144
503,23,825,139
503,26,514,173
503,29,429,219
503,33,387,209
503,34,788,243
503,37,262,214
503,38,176,207
503,40,107,204
503,41,156,201
503,42,76,200
503,17,475,55
503,32,680,322
503,46,377,108
503,47,645,59
503,21,525,108
504,19,413,144
504,23,825,139
504,26,515,172
504,29,429,218
504,33,388,209
504,34,788,240
504,37,263,212
504,38,177,206
504,40,108,204
504,41,157,201
504,42,77,200
504,17,476,55
504,32,680,324
504,46,379,107
504,47,647,59
504,21,528,107
505,19,412,142
505,23,825,139
505,26,517,170
505,29,429,218
505,33,389,209
505,34,788,238
505,37,264,210
505,38,178,205
505,40,109,204
505,41,159,201
505,42,79,200
505,17,476,55
505,32,679,326
505,46,380,107
505,47,648,59
505,21,530,102
506,19,410,138
506,23,826,138
506,26,518,169
506,29,430,217
506,33,391,209
506,34,787,237
506,37,267,207
506,38,179,204
506,40,111,204
506,41,160,201
506,42,82,200
506,17,477,54
506,32,678,327
506,46,381,107
506,47,649,60
506,21,532,99
506,43,349,90
507,19,408,135
507,26,520,169
507,29,431,214
507,33,392,208
507,34,788,236
507,37,268,205
507,38,181,203
507,40,112,204
507,41,161,201
507,42,83,200
507,17,478,54
507,32,678,328
507,46,383,107
507,47,649,60
507,21,536,108
507,43,348,90
508,19,408,139
508,26,522,170
508,29,433,213
508,33,393,208
508,34,788,236
508,37,269,203
508,38,181,203
508,40,111,200
508,41,163,200
508,42,85,201
508,17,478,53
508,32,677,330
508,46,384,106
508,47,650,60
508,21,538,110
508,43,347,89
509,19,407,135
509,26,523,170
509,29,435,210
509,33,395,206
509,34,789,236
509,37,271,203
509,38,181,203
509,40,112,198
509,41,165,199
509,42,86,200
509,17,479,52
509,32,676,332
509,46,385,106
509,47,651,60
509,21,540,111
509,43,346,89
509,23,828,132
510,19,407,134
510,26,524,169
510,29,437,209
510,33,396,205
510,34,789,236
510,37,273,203
510,38,183,204
510,40,112,196
510,41,166,199
510,42,87,199
510,17,479,51
510,32,675,333
510,46,386,106
510,47,651,60
510,21,542,110
510,43,345,89
510,23,829,131
511,19,406,134
511,26,525,169
511,29,438,208
511,33,398,204
511,34,789,235
511,37,275,202
511,38,184,203
511,40,112,194
511,41,167,197
511,42,87,196
511,17,480,50
511,32,675,334
511,46,387,106
511,47,652,61
511,21,543,108
511,43,343,90
512,19,405,135
512,26,527,168
512,29,440,206
512,33,399,201
512,34,789,234
512,37,275,203
512,38,186,203
512,40,113,193
512,41,169,194
512,42,88,193
512,17,480,50
512,32,674,337
512,46,388,104
512,47,653,61
512,21,545,108
512,43,342,89
513,19,404,135
513,26,527,166
513,29,441,206
513,33,400,201
513,34,788,232
513,37,278,203
513,38,187,202
513,40,118,194
513,41,170,192
513,42,89,191
513,17,481,49
513,32,674,360
513,46,389,104
513,47,654,61
513,21,547,110
513,43,342,89
514,26,528,165
514,29,442,206
514,33,401,200
514,34,787,229
514,37,280,203
514,38,189,201
514,40,120,193
514,41,170,192
514,42,91,190
514,17,482,49
514,32,673,368
514,46,390,102
514,47,654,61
514,21,549,111
514,43,341,91
515,26,528,164
515,29,443,206
515,33,402,197
515,34,786,225
515,37,282,202
515,38,190,199
515,40,122,194
515,41,171,191
515,42,92,189
515,17,483,49
515,32,672,372
515,46,391,101
515,47,655,62
515,21,551,112
515,43,340,92
516,26,528,163
516,29,444,205
516,33,403,195
516,34,785,224
516,37,283,201
516,38,193,198
516,40,124,194
516,41,172,190
516,42,92,189
516,17,484,49
516,32,672,372
516,46,393,100
516,47,656,62
516,21,553,110
516,43,340,92
517,26,528,162
517,29,445,204
517,33,404,194
517,34,785,223
517,37,284,199
517,38,193,196
517,40,126,195
517,41,173,190
517,42,93,189
517,17,484,49
517,32,671,356
517,46,394,97
517,47,656,63
517,21,555,112
517,43,339,93
518,26,529,162
518,29,446,204
518,33,406,196
518,34,786,223
518,37,285,196
518,38,195,196
518,40,129,195
518,41,174,190
518,42,94,189
518,17,485,49
518,32,671,365
518,46,395,95
518,47,657,63
518,21,558,113
518,43,338,94
519,26,529,162
519,29,447,204
519,33,408,197
519,34,786,223
519,37,286,194
519,38,197,196
519,40,132,195
519,41,175,191
519,42,94,190
519,17,486,48
519,32,670,375
519,46,396,93
519,47,658,63
519,21,560,114
519,43,337,94
520,26,530,161
520,29,448,203
520,33,409,197
520,34,786,223
520,37,288,193
520,38,198,195
520,40,135,194
520,41,175,191
520,42,95,190
520,17,487,48
520,32,670,379
520,46,398,93
520,47,659,64
520,21,561,114
520,43,336,94
521,26,531,161
521,29,448,200
521,33,410,198
521,34,786,222
521,37,290,192
521,38,200,195
521,40,136,193
521,41,176,191
521,42,97,189
521,17,488,47
521,32,671,367
521,46,400,94
521,47,660,64
521,21,562,115
521,43,335,94
522,26,532,161
522,29,449,198
522,33,411,197
522,34,786,222
522,37,291,192
522,38,200,194
522,40,137,193
522,41,178,190
522,42,100,188
522,17,489,46
522,32,670,415
522,46,401,94
522,47,660,64
522,21,564,115
522,43,333,95
523,26,534,161
523,29,451,197
523,33,412,195
523,34,786,220
523,37,294,192
523,38,201,194
523,40,137,193
523,41,179,190
523,42,102,188
523,17,491,46
523,46,402,95
523,47,661,65
523,21,565,116
523,43,332,95
524,26,535,161
524,29,452,195
524,33,414,193
524,34,786,217
524,37,297,191
524,38,201,194
524,40,138,193
524,41,180,188
524,42,104,188
524,17,492,45
524,46,403,96
524,47,662,65
524,21,567,116
524,43,331,95
